employee_id,business_unit_id,name,role_level,hire_date,termination_date,manager_id,location
EMP-1000,BU-01,Devon Baker,L3,2020-10-12,2025-01-14,MGR-BU-01-09,Chicago
EMP-0001,BU-02,Cameron Davis,L4,2022-03-28,2024-10-04,MGR-BU-02-09,Sydney
EMP-0002,BU-02,Logan Davis,L5,2023-08-17,2025-01-14,MGR-BU-02-16,Frankfurt
EMP-0003,BU-02,Harper Davis,L4,2023-02-24,2024-09-22,MGR-BU-02-17,New York
EMP-0004,BU-02,Emerson Davis,L2,2021-12-26,2023-10-08,MGR-BU-02-01,Tokyo
EMP-0005,BU-02,Finley Davis,L3,2021-04-29,2023-02-21,MGR-BU-02-06,Tokyo
EMP-0006,BU-02,Rowan Davis,L3,2019-02-11,2024-04-03,MGR-BU-02-08,Amsterdam
EMP-0007,BU-02,Sasha Davis,L4,2023-02-20,,MGR-BU-02-19,London
EMP-0008,BU-02,Dakota Davis,L2,2019-06-08,2025-02-24,MGR-BU-02-12,Tokyo
EMP-0009,BU-02,Jamie Davis,L1,2020-11-18,2025-02-23,MGR-BU-02-06,New York
EMP-0010,BU-02,Kendall Davis,L3,2023-05-30,2023-10-14,MGR-BU-02-11,Dublin
EMP-0011,BU-02,Lee Davis,L2,2021-11-03,2024-08-28,MGR-BU-02-04,Sydney
EMP-0012,BU-02,Micah Davis,L3,2021-03-23,2025-03-30,MGR-BU-02-17,Frankfurt
EMP-0013,BU-02,Noel Davis,L5,2022-03-28,2023-09-25,MGR-BU-02-07,Chicago
EMP-0014,BU-02,Parker Davis,L1,2020-04-20,,MGR-BU-02-01,Chicago
EMP-0015,BU-02,Robin Davis,L5,2022-11-26,2024-10-19,MGR-BU-02-07,New York
EMP-0016,BU-02,Sam Davis,L4,2023-08-20,2024-11-15,MGR-BU-02-11,Singapore
EMP-0017,BU-02,Tatum Davis,L1,2020-01-13,2024-07-04,MGR-BU-02-17,Frankfurt
EMP-0018,BU-02,Uma Davis,L4,2021-08-25,2024-11-12,MGR-BU-02-19,New York
EMP-0019,BU-02,Val Davis,L4,2021-07-29,2023-02-22,MGR-BU-02-08,Tokyo
EMP-0020,BU-02,Wren Davis,L1,2023-07-24,2024-10-18,MGR-BU-02-13,Dublin
EMP-0021,BU-02,Xander Davis,L1,2019-07-12,2024-06-13,MGR-BU-02-12,New York
EMP-0022,BU-02,Yael Davis,L5,2021-12-18,2024-12-26,MGR-BU-02-17,Tokyo
EMP-0023,BU-02,Zara Davis,L1,2020-09-06,2024-05-08,MGR-BU-02-19,Dublin
EMP-0024,BU-02,Ash Davis,L1,2023-08-18,2024-09-20,MGR-BU-02-17,Singapore
EMP-0025,BU-02,Bay Davis,L3,2019-03-22,2024-04-07,MGR-BU-02-01,Sydney
EMP-0026,BU-02,Cedar Davis,L1,2019-07-04,2025-01-21,MGR-BU-02-03,Toronto
EMP-0027,BU-02,Devon Davis,L3,2023-01-12,2023-06-04,MGR-BU-02-05,Chicago
EMP-0028,BU-02,Alex Davis,L4,2019-03-31,,MGR-BU-02-10,Dublin
EMP-0029,BU-02,Jordan Davis,L4,2021-04-15,2024-02-28,MGR-BU-02-12,London
EMP-0030,BU-02,Morgan Davis,L3,2023-06-07,2025-03-30,MGR-BU-02-12,New York
EMP-0031,BU-02,Taylor Davis,L3,2019-07-08,2024-09-27,MGR-BU-02-18,Tokyo
EMP-0032,BU-02,Casey Davis,L2,2022-04-07,2024-10-05,MGR-BU-02-13,Amsterdam
EMP-0033,BU-02,Riley Davis,L3,2022-08-08,2024-12-15,MGR-BU-02-19,Toronto
EMP-0034,BU-02,Avery Davis,L3,2019-02-08,2025-02-19,MGR-BU-02-12,London
EMP-0035,BU-02,Quinn Davis,L3,2021-07-01,2024-08-19,MGR-BU-02-09,London
EMP-0036,BU-02,Skylar Davis,L2,2020-05-10,,MGR-BU-02-09,Dublin
EMP-0037,BU-02,Peyton Davis,L1,2021-10-29,2024-05-14,MGR-BU-02-11,Tokyo
EMP-0038,BU-02,Drew Davis,L1,2020-12-13,,MGR-BU-02-09,Amsterdam
EMP-0039,BU-02,Reese Davis,L4,2022-10-30,2024-12-22,MGR-BU-02-05,New York
EMP-0040,BU-02,Blake Davis,L2,2021-04-11,2025-03-16,MGR-BU-02-06,Singapore
EMP-0041,BU-02,Cameron Wilson,L4,2021-07-07,2024-06-18,MGR-BU-02-11,Tokyo
EMP-0042,BU-02,Logan Wilson,L1,2022-04-25,2024-09-30,MGR-BU-02-17,Amsterdam
EMP-0043,BU-02,Harper Wilson,L2,2020-12-28,2024-05-24,MGR-BU-02-03,Amsterdam
EMP-0044,BU-02,Emerson Wilson,L3,2022-07-02,,MGR-BU-02-11,New York
EMP-0045,BU-02,Finley Wilson,L1,2021-02-26,2024-02-06,MGR-BU-02-09,Frankfurt
EMP-0046,BU-02,Rowan Wilson,L4,2022-03-04,2025-01-01,MGR-BU-02-04,Toronto
EMP-0047,BU-02,Sasha Wilson,L3,2019-12-19,,MGR-BU-02-11,New York
EMP-0048,BU-02,Dakota Wilson,L2,2022-06-17,2024-11-04,MGR-BU-02-19,Sydney
EMP-0049,BU-02,Jamie Wilson,L2,2019-05-23,2024-10-18,MGR-BU-02-08,Dublin
EMP-0050,BU-02,Kendall Wilson,L2,2022-12-24,2025-01-01,MGR-BU-02-13,New York
EMP-0051,BU-02,Lee Wilson,L1,2021-09-25,2023-04-13,MGR-BU-02-13,Singapore
EMP-0052,BU-02,Micah Wilson,L3,2020-01-27,2025-03-09,MGR-BU-02-19,New York
EMP-0053,BU-02,Noel Wilson,L3,2023-09-30,2024-07-15,MGR-BU-02-06,Chicago
EMP-0054,BU-02,Parker Wilson,L3,2020-09-12,,MGR-BU-02-04,Singapore
EMP-0055,BU-02,Robin Wilson,L3,2022-09-02,,MGR-BU-02-06,Chicago
EMP-0056,BU-02,Sam Wilson,L1,2022-11-13,2024-10-15,MGR-BU-02-03,Singapore
EMP-0057,BU-02,Tatum Wilson,L2,2023-08-13,2024-07-14,MGR-BU-02-17,Tokyo
EMP-0058,BU-02,Uma Wilson,L2,2019-10-22,2025-01-17,MGR-BU-02-15,Sydney
EMP-0059,BU-02,Val Wilson,L4,2021-01-22,2024-04-03,MGR-BU-02-08,Singapore
EMP-0060,BU-02,Wren Wilson,L2,2022-05-07,2024-02-03,MGR-BU-02-10,New York
EMP-0061,BU-02,Xander Wilson,L4,2022-04-06,2024-07-10,MGR-BU-02-14,Tokyo
EMP-0062,BU-02,Yael Wilson,L2,2023-03-27,2024-10-22,MGR-BU-02-14,Chicago
EMP-0063,BU-02,Zara Wilson,L3,2021-06-06,2024-09-27,MGR-BU-02-15,New York
EMP-0064,BU-02,Ash Wilson,L5,2019-10-03,2024-05-18,MGR-BU-02-13,Toronto
EMP-0065,BU-02,Bay Wilson,L3,2021-09-12,2023-02-06,MGR-BU-02-05,Chicago
EMP-0066,BU-02,Cedar Wilson,L3,2023-01-18,2024-12-04,MGR-BU-02-07,New York
EMP-0067,BU-02,Devon Wilson,L2,2021-08-07,2023-04-16,MGR-BU-02-14,Frankfurt
EMP-0068,BU-02,Alex Wilson,L5,2022-01-20,,MGR-BU-02-07,Toronto
EMP-0069,BU-02,Jordan Wilson,L1,2019-08-25,2024-06-03,MGR-BU-02-04,Chicago
EMP-0070,BU-02,Morgan Wilson,L5,2020-08-17,,MGR-BU-02-18,Singapore
EMP-0071,BU-02,Taylor Wilson,L2,2019-06-15,2024-05-05,MGR-BU-02-01,Toronto
EMP-0072,BU-02,Casey Wilson,L2,2023-07-25,2024-04-28,MGR-BU-02-03,Toronto
EMP-0073,BU-02,Riley Wilson,L2,2021-03-17,2024-08-13,MGR-BU-02-13,Dublin
EMP-0074,BU-02,Avery Wilson,L2,2019-02-23,2024-09-02,MGR-BU-02-18,Toronto
EMP-0075,BU-02,Quinn Wilson,L2,2019-08-18,,MGR-BU-02-16,Chicago
EMP-0076,BU-02,Skylar Wilson,L2,2019-08-26,,MGR-BU-02-07,Amsterdam
EMP-0077,BU-02,Peyton Wilson,L2,2022-11-28,,MGR-BU-02-03,Amsterdam
EMP-0078,BU-02,Drew Wilson,L4,2019-01-06,2024-10-12,MGR-BU-02-11,Singapore
EMP-0079,BU-02,Reese Wilson,L2,2020-03-19,2025-03-29,MGR-BU-02-03,New York
EMP-0080,BU-02,Blake Wilson,L2,2019-01-09,2024-08-09,MGR-BU-02-10,Singapore
EMP-0081,BU-02,Cameron Anderson,L4,2019-09-09,,MGR-BU-02-09,New York
EMP-0082,BU-02,Logan Anderson,L3,2021-08-05,2024-12-02,MGR-BU-02-16,Frankfurt
EMP-0083,BU-02,Harper Anderson,L2,2023-02-19,2024-01-16,MGR-BU-02-16,Frankfurt
EMP-0084,BU-02,Emerson Anderson,L4,2022-07-25,2023-02-20,MGR-BU-02-03,Chicago
EMP-0085,BU-02,Finley Anderson,L3,2020-03-08,,MGR-BU-02-12,Dublin
EMP-0086,BU-02,Rowan Anderson,L1,2019-02-16,2025-02-14,MGR-BU-02-03,Singapore
EMP-0087,BU-02,Sasha Anderson,L2,2020-09-07,2024-07-19,MGR-BU-02-09,Toronto
EMP-0088,BU-02,Dakota Anderson,L1,2019-02-06,2025-01-03,MGR-BU-02-05,Sydney
EMP-0089,BU-02,Jamie Anderson,L4,2019-03-15,2024-08-29,MGR-BU-02-16,Frankfurt
EMP-0090,BU-02,Kendall Anderson,L3,2023-08-12,2024-12-23,MGR-BU-02-12,Tokyo
EMP-0091,BU-02,Lee Anderson,L3,2019-10-07,2024-12-05,MGR-BU-02-05,Toronto
EMP-0092,BU-02,Micah Anderson,L3,2020-09-19,2025-01-06,MGR-BU-02-07,Dublin
EMP-0093,BU-02,Noel Anderson,L1,2022-05-20,2023-07-05,MGR-BU-02-11,New York
EMP-0094,BU-02,Parker Anderson,L1,2021-10-07,2024-11-29,MGR-BU-02-18,London
EMP-0095,BU-02,Robin Anderson,L1,2019-05-20,2024-08-12,MGR-BU-02-01,Frankfurt
EMP-0096,BU-02,Sam Anderson,L2,2020-07-04,2025-03-27,MGR-BU-02-10,Sydney
EMP-0097,BU-02,Tatum Anderson,L2,2020-05-28,2024-07-10,MGR-BU-02-20,London
EMP-0098,BU-02,Uma Anderson,L1,2021-07-24,2024-12-21,MGR-BU-02-06,Frankfurt
EMP-0099,BU-02,Val Anderson,L3,2022-08-22,2024-12-05,MGR-BU-02-01,Chicago
EMP-0100,BU-02,Wren Anderson,L4,2023-01-09,2024-07-01,MGR-BU-02-15,Sydney
EMP-0101,BU-02,Xander Anderson,L3,2021-11-14,2024-12-20,MGR-BU-02-01,Toronto
EMP-0102,BU-02,Yael Anderson,L2,2019-01-20,,MGR-BU-02-01,Singapore
EMP-0103,BU-02,Zara Anderson,L1,2019-11-22,2025-02-13,MGR-BU-02-12,Toronto
EMP-0104,BU-02,Ash Anderson,L1,2020-03-03,2025-03-24,MGR-BU-02-13,Sydney
EMP-0105,BU-02,Bay Anderson,L2,2019-05-18,,MGR-BU-02-12,New York
EMP-0106,BU-02,Cedar Anderson,L2,2019-10-31,2025-02-13,MGR-BU-02-04,Frankfurt
EMP-0107,BU-02,Devon Anderson,L4,2019-10-04,2024-03-06,MGR-BU-02-04,Tokyo
EMP-0108,BU-02,Alex Anderson,L1,2019-10-18,2024-01-20,MGR-BU-02-10,Toronto
EMP-0109,BU-02,Jordan Anderson,L4,2020-08-10,2024-12-03,MGR-BU-02-16,Amsterdam
EMP-0110,BU-02,Morgan Anderson,L4,2020-07-20,2025-03-24,MGR-BU-02-14,New York
EMP-0111,BU-02,Taylor Anderson,L3,2021-09-26,2024-10-02,MGR-BU-02-19,London
EMP-0112,BU-02,Casey Anderson,L2,2019-09-17,2025-02-16,MGR-BU-02-05,Tokyo
EMP-0113,BU-02,Riley Anderson,L2,2023-08-05,2024-12-22,MGR-BU-02-05,London
EMP-0114,BU-02,Avery Anderson,L1,2019-08-18,2025-03-23,MGR-BU-02-09,Tokyo
EMP-0115,BU-02,Quinn Anderson,L3,2023-09-12,2024-07-30,MGR-BU-02-08,Chicago
EMP-0116,BU-02,Skylar Anderson,L5,2019-05-16,,MGR-BU-02-08,Toronto
EMP-0117,BU-02,Peyton Anderson,L2,2020-06-06,2024-08-11,MGR-BU-02-19,Dublin
EMP-0118,BU-02,Drew Anderson,L1,2022-09-21,2025-02-20,MGR-BU-02-03,Tokyo
EMP-0119,BU-02,Reese Anderson,L2,2019-08-26,2024-05-26,MGR-BU-02-02,Toronto
EMP-0120,BU-02,Blake Anderson,L2,2021-07-15,2024-02-28,MGR-BU-02-12,Singapore
EMP-0121,BU-02,Cameron Taylor,L3,2023-02-09,2024-10-29,MGR-BU-02-12,Frankfurt
EMP-0122,BU-02,Logan Taylor,L2,2020-09-12,,MGR-BU-02-11,Toronto
EMP-0123,BU-02,Harper Taylor,L4,2020-03-06,2025-03-08,MGR-BU-02-13,Sydney
EMP-0124,BU-02,Emerson Taylor,L4,2020-09-28,2024-01-22,MGR-BU-02-13,Dublin
EMP-0125,BU-02,Finley Taylor,L2,2022-07-28,2023-08-27,MGR-BU-02-04,Chicago
EMP-0126,BU-02,Rowan Taylor,L2,2023-01-13,2024-07-09,MGR-BU-02-09,Sydney
EMP-0127,BU-02,Sasha Taylor,L1,2020-05-30,2024-07-08,MGR-BU-02-13,Dublin
EMP-0128,BU-02,Dakota Taylor,L1,2023-06-11,2024-08-02,MGR-BU-02-14,Tokyo
EMP-0129,BU-02,Jamie Taylor,L1,2022-07-22,2023-10-05,MGR-BU-02-05,New York
EMP-0130,BU-02,Kendall Taylor,L2,2021-09-11,2024-09-20,MGR-BU-02-01,Sydney
EMP-0131,BU-02,Lee Taylor,L2,2020-06-21,2025-03-29,MGR-BU-02-19,Amsterdam
EMP-0132,BU-02,Micah Taylor,L4,2021-12-09,2023-09-03,MGR-BU-02-10,Sydney
EMP-0133,BU-02,Noel Taylor,L1,2021-08-10,2025-01-18,MGR-BU-02-03,Toronto
EMP-0134,BU-02,Parker Taylor,L4,2019-12-30,2024-08-30,MGR-BU-02-18,London
EMP-0135,BU-02,Robin Taylor,L3,2023-03-31,,MGR-BU-02-10,London
EMP-0136,BU-02,Sam Taylor,L5,2022-05-20,,MGR-BU-02-14,Frankfurt
EMP-0137,BU-02,Tatum Taylor,L3,2022-12-24,2024-09-13,MGR-BU-02-02,London
EMP-0138,BU-02,Uma Taylor,L2,2020-09-15,2024-02-09,MGR-BU-02-17,Chicago
EMP-0139,BU-02,Val Taylor,L1,2020-06-18,2025-02-13,MGR-BU-02-06,Frankfurt
EMP-0140,BU-02,Wren Taylor,L2,2019-01-15,2024-07-21,MGR-BU-02-01,New York
EMP-0141,BU-02,Xander Taylor,L1,2020-08-14,,MGR-BU-02-01,London
EMP-0142,BU-02,Yael Taylor,L1,2023-02-16,2024-08-27,MGR-BU-02-16,Dublin
EMP-0143,BU-02,Zara Taylor,L1,2021-05-18,2023-04-12,MGR-BU-02-07,Amsterdam
EMP-0144,BU-02,Ash Taylor,L5,2022-02-21,,MGR-BU-02-15,Chicago
EMP-0145,BU-02,Bay Taylor,L2,2023-05-08,2023-08-21,MGR-BU-02-06,Frankfurt
EMP-0146,BU-02,Cedar Taylor,L2,2020-01-30,2025-02-06,MGR-BU-02-15,Amsterdam
EMP-0147,BU-02,Devon Taylor,L4,2021-09-26,2024-06-29,MGR-BU-02-15,Frankfurt
EMP-0148,BU-02,Alex Taylor,L3,2021-11-09,,MGR-BU-02-09,Frankfurt
EMP-0149,BU-02,Jordan Taylor,L3,2022-09-23,2023-10-24,MGR-BU-02-18,Amsterdam
EMP-0150,BU-02,Morgan Taylor,L2,2019-02-11,2024-02-13,MGR-BU-02-16,Chicago
EMP-0151,BU-02,Taylor Taylor,L1,2022-03-22,2023-02-14,MGR-BU-02-17,Singapore
EMP-0152,BU-02,Casey Taylor,L2,2023-05-07,2025-01-22,MGR-BU-02-09,London
EMP-0153,BU-02,Riley Taylor,L4,2022-02-09,2024-04-27,MGR-BU-02-10,Singapore
EMP-0154,BU-02,Avery Taylor,L5,2020-11-06,2024-07-05,MGR-BU-02-09,Sydney
EMP-0155,BU-02,Quinn Taylor,L2,2023-06-15,,MGR-BU-02-04,Frankfurt
EMP-0156,BU-02,Skylar Taylor,L1,2023-06-25,2024-11-01,MGR-BU-02-11,Frankfurt
EMP-0157,BU-02,Peyton Taylor,L2,2022-11-14,2024-09-10,MGR-BU-02-11,Tokyo
EMP-0158,BU-02,Drew Taylor,L2,2021-10-12,2023-05-19,MGR-BU-02-02,Amsterdam
EMP-0159,BU-02,Reese Taylor,L3,2022-07-26,2025-01-18,MGR-BU-02-06,Amsterdam
EMP-0160,BU-02,Blake Taylor,L5,2022-12-28,2024-08-28,MGR-BU-02-07,London
EMP-0161,BU-02,Cameron Thomas,L5,2020-09-21,2024-02-05,MGR-BU-02-05,Chicago
EMP-0162,BU-02,Logan Thomas,L1,2020-03-01,2024-12-28,MGR-BU-02-14,Chicago
EMP-0163,BU-02,Harper Thomas,L3,2023-02-18,,MGR-BU-02-12,Singapore
EMP-0164,BU-02,Emerson Thomas,L4,2023-09-03,,MGR-BU-02-05,Chicago
EMP-0165,BU-02,Finley Thomas,L1,2021-02-19,2024-07-14,MGR-BU-02-02,Sydney
EMP-0166,BU-02,Rowan Thomas,L4,2020-12-27,2024-09-09,MGR-BU-02-13,Tokyo
EMP-0167,BU-02,Sasha Thomas,L3,2019-05-21,2024-05-11,MGR-BU-02-04,New York
EMP-0168,BU-02,Dakota Thomas,L2,2022-01-10,,MGR-BU-02-17,Tokyo
EMP-0169,BU-02,Jamie Thomas,L2,2021-03-02,2024-06-17,MGR-BU-02-13,Tokyo
EMP-0170,BU-02,Kendall Thomas,L5,2023-06-12,2024-02-09,MGR-BU-02-07,Sydney
EMP-0171,BU-02,Lee Thomas,L5,2021-05-12,2025-02-08,MGR-BU-02-17,Sydney
EMP-0172,BU-02,Micah Thomas,L2,2021-09-03,2024-05-29,MGR-BU-02-11,Toronto
EMP-0173,BU-02,Noel Thomas,L2,2021-01-18,2024-05-01,MGR-BU-02-11,Amsterdam
EMP-0174,BU-02,Parker Thomas,L2,2020-09-11,2024-04-17,MGR-BU-02-13,New York
EMP-0175,BU-02,Robin Thomas,L1,2021-08-20,2024-04-07,MGR-BU-02-16,New York
EMP-0176,BU-02,Sam Thomas,L1,2021-09-16,2024-09-25,MGR-BU-02-16,Singapore
EMP-0177,BU-02,Tatum Thomas,L2,2020-08-22,2025-01-06,MGR-BU-02-14,Tokyo
EMP-0178,BU-02,Uma Thomas,L3,2019-05-28,2025-03-03,MGR-BU-02-08,Tokyo
EMP-0179,BU-02,Val Thomas,L2,2019-08-19,2025-03-12,MGR-BU-02-15,Amsterdam
EMP-0180,BU-02,Wren Thomas,L3,2023-02-08,2024-08-06,MGR-BU-02-10,Frankfurt
EMP-0181,BU-02,Xander Thomas,L2,2023-09-04,2025-01-22,MGR-BU-02-19,Tokyo
EMP-0182,BU-02,Yael Thomas,L1,2022-04-04,2024-09-30,MGR-BU-02-20,London
EMP-0183,BU-02,Zara Thomas,L4,2021-06-24,2024-09-10,MGR-BU-02-12,Amsterdam
EMP-0184,BU-02,Ash Thomas,L2,2021-09-06,2024-10-24,MGR-BU-02-09,New York
EMP-0185,BU-02,Bay Thomas,L4,2021-07-23,2024-07-25,MGR-BU-02-20,Amsterdam
EMP-0186,BU-02,Cedar Thomas,L3,2021-10-25,2024-04-29,MGR-BU-02-10,Frankfurt
EMP-0187,BU-02,Devon Thomas,L3,2021-01-02,2024-08-26,MGR-BU-02-05,Toronto
EMP-0188,BU-02,Alex Thomas,L5,2019-08-25,,MGR-BU-02-11,Toronto
EMP-0189,BU-02,Jordan Thomas,L2,2023-08-15,2024-09-03,MGR-BU-02-01,Amsterdam
EMP-0190,BU-02,Morgan Thomas,L3,2019-01-03,2024-09-30,MGR-BU-02-11,Chicago
EMP-0191,BU-02,Taylor Thomas,L3,2021-08-15,2024-12-17,MGR-BU-02-06,Chicago
EMP-0192,BU-02,Casey Thomas,L2,2020-05-30,,MGR-BU-02-06,Frankfurt
EMP-0193,BU-02,Riley Thomas,L2,2022-08-08,2023-02-28,MGR-BU-02-17,Amsterdam
EMP-0194,BU-02,Avery Thomas,L3,2020-01-13,,MGR-BU-02-19,New York
EMP-0195,BU-02,Quinn Thomas,L3,2023-07-25,2024-07-18,MGR-BU-02-14,London
EMP-0196,BU-02,Skylar Thomas,L1,2020-07-17,2024-07-30,MGR-BU-02-17,Frankfurt
EMP-0197,BU-02,Peyton Thomas,L1,2023-09-15,,MGR-BU-02-17,London
EMP-0198,BU-02,Drew Thomas,L2,2019-08-01,2024-04-06,MGR-BU-02-13,Singapore
EMP-0199,BU-02,Reese Thomas,L2,2021-09-19,2024-12-08,MGR-BU-02-01,Chicago
EMP-0200,BU-02,Blake Thomas,L3,2023-02-06,2024-02-20,MGR-BU-02-09,London
EMP-0201,BU-02,Cameron Jackson,L2,2020-03-15,,MGR-BU-02-16,Chicago
EMP-0202,BU-02,Logan Jackson,L4,2020-04-13,,MGR-BU-02-07,London
EMP-0203,BU-02,Harper Jackson,L5,2023-05-06,2025-02-09,MGR-BU-02-11,Frankfurt
EMP-0204,BU-02,Emerson Jackson,L1,2020-10-05,2024-12-07,MGR-BU-02-12,Singapore
EMP-0205,BU-02,Finley Jackson,L4,2019-12-02,,MGR-BU-02-11,Singapore
EMP-0206,BU-02,Rowan Jackson,L3,2019-04-23,2024-07-08,MGR-BU-02-16,Tokyo
EMP-0207,BU-02,Sasha Jackson,L2,2020-11-27,2024-05-12,MGR-BU-02-06,Singapore
EMP-0208,BU-02,Dakota Jackson,L2,2019-05-24,2024-09-09,MGR-BU-02-13,Sydney
EMP-0209,BU-02,Jamie Jackson,L3,2022-07-31,2023-09-27,MGR-BU-02-14,Amsterdam
EMP-0210,BU-02,Kendall Jackson,L3,2021-04-15,,MGR-BU-02-16,Singapore
EMP-0211,BU-02,Lee Jackson,L2,2020-07-10,2024-10-27,MGR-BU-02-18,Chicago
EMP-0212,BU-02,Micah Jackson,L3,2023-01-17,2024-11-04,MGR-BU-02-16,Toronto
EMP-0213,BU-02,Noel Jackson,L4,2022-01-25,,MGR-BU-02-07,London
EMP-0214,BU-02,Parker Jackson,L3,2019-10-24,2025-02-02,MGR-BU-02-03,Dublin
EMP-0215,BU-02,Robin Jackson,L2,2022-03-23,2023-08-05,MGR-BU-02-20,Tokyo
EMP-0216,BU-02,Sam Jackson,L2,2022-08-18,2023-09-14,MGR-BU-02-09,Toronto
EMP-0217,BU-02,Tatum Jackson,L2,2022-10-21,2024-02-26,MGR-BU-02-10,Tokyo
EMP-0218,BU-02,Uma Jackson,L4,2020-10-18,2024-10-02,MGR-BU-02-18,Amsterdam
EMP-0219,BU-02,Val Jackson,L1,2020-10-01,2024-09-29,MGR-BU-02-06,Dublin
EMP-0220,BU-02,Wren Jackson,L3,2022-08-17,2023-02-14,MGR-BU-02-15,Chicago
EMP-0221,BU-02,Xander Jackson,L3,2021-04-27,2025-02-15,MGR-BU-02-03,Frankfurt
EMP-0222,BU-02,Yael Jackson,L2,2022-02-13,2023-10-07,MGR-BU-02-03,New York
EMP-0223,BU-02,Zara Jackson,L5,2021-11-30,,MGR-BU-02-18,Chicago
EMP-0224,BU-02,Ash Jackson,L3,2019-11-20,2024-04-24,MGR-BU-02-03,Toronto
EMP-0225,BU-02,Bay Jackson,L2,2019-05-21,2024-10-31,MGR-BU-02-20,Chicago
EMP-0226,BU-02,Cedar Jackson,L2,2022-12-28,2024-11-26,MGR-BU-02-12,Dublin
EMP-0227,BU-02,Devon Jackson,L2,2021-07-02,2024-11-27,MGR-BU-02-17,Singapore
EMP-0228,BU-02,Alex Jackson,L3,2021-06-14,2024-11-25,MGR-BU-02-08,Singapore
EMP-0229,BU-02,Jordan Jackson,L3,2020-02-27,2024-10-10,MGR-BU-02-14,Amsterdam
EMP-0230,BU-02,Morgan Jackson,L3,2022-07-25,2024-07-08,MGR-BU-02-13,London
EMP-0231,BU-02,Taylor Jackson,L3,2022-01-10,2025-01-10,MGR-BU-02-20,Toronto
EMP-0232,BU-02,Casey Jackson,L4,2021-04-01,,MGR-BU-02-04,Chicago
EMP-0233,BU-02,Riley Jackson,L3,2023-07-03,,MGR-BU-02-13,Tokyo
EMP-0234,BU-02,Avery Jackson,L4,2019-04-27,,MGR-BU-02-11,New York
EMP-0235,BU-02,Quinn Jackson,L3,2021-07-03,2024-11-03,MGR-BU-02-16,Toronto
EMP-0236,BU-02,Skylar Jackson,L3,2020-12-31,2024-12-08,MGR-BU-02-05,Toronto
EMP-0237,BU-02,Peyton Jackson,L2,2019-08-02,2024-06-26,MGR-BU-02-20,Tokyo
EMP-0238,BU-02,Drew Jackson,L2,2021-09-13,2024-01-30,MGR-BU-02-18,New York
EMP-0239,BU-02,Reese Jackson,L1,2020-07-24,2024-08-10,MGR-BU-02-15,Amsterdam
EMP-0240,BU-02,Blake Jackson,L2,2023-01-01,,MGR-BU-02-12,Singapore
EMP-0241,BU-02,Cameron White,L1,2022-08-21,2024-06-16,MGR-BU-02-01,Chicago
EMP-0242,BU-02,Logan White,L1,2022-03-30,2024-04-08,MGR-BU-02-13,Toronto
EMP-0243,BU-02,Harper White,L1,2020-10-11,2024-10-26,MGR-BU-02-04,Chicago
EMP-0244,BU-02,Emerson White,L3,2019-08-11,2024-12-07,MGR-BU-02-09,Frankfurt
EMP-0245,BU-02,Finley White,L2,2021-07-19,2024-01-19,MGR-BU-02-16,Dublin
EMP-0246,BU-02,Rowan White,L5,2019-06-01,2024-07-19,MGR-BU-02-16,Singapore
EMP-0247,BU-02,Sasha White,L1,2022-04-12,2024-11-23,MGR-BU-02-05,Chicago
EMP-0248,BU-02,Dakota White,L3,2022-10-22,,MGR-BU-02-07,Sydney
EMP-0249,BU-02,Jamie White,L1,2022-10-17,2024-06-09,MGR-BU-02-19,Frankfurt
EMP-0250,BU-02,Kendall White,L3,2022-02-16,2024-04-03,MGR-BU-02-18,Frankfurt
EMP-0251,BU-02,Lee White,L3,2022-01-25,,MGR-BU-02-07,Singapore
EMP-0252,BU-02,Micah White,L2,2022-12-15,2025-02-28,MGR-BU-02-20,Chicago
EMP-0253,BU-02,Noel White,L2,2020-10-31,2024-10-23,MGR-BU-02-11,Toronto
EMP-0254,BU-02,Parker White,L1,2022-07-07,,MGR-BU-02-16,Tokyo
EMP-0255,BU-02,Robin White,L4,2020-08-25,2024-04-16,MGR-BU-02-09,Toronto
EMP-0256,BU-02,Sam White,L3,2020-08-30,,MGR-BU-02-17,Frankfurt
EMP-0257,BU-02,Tatum White,L3,2022-10-17,,MGR-BU-02-05,New York
EMP-0258,BU-02,Uma White,L1,2019-02-28,2024-06-14,MGR-BU-02-15,New York
EMP-0259,BU-02,Val White,L2,2019-09-08,2024-07-16,MGR-BU-02-11,Frankfurt
EMP-0260,BU-02,Wren White,L5,2021-06-19,2023-05-23,MGR-BU-02-09,Chicago
EMP-0261,BU-02,Xander White,L3,2021-03-19,2025-01-31,MGR-BU-02-18,Chicago
EMP-0262,BU-02,Yael White,L3,2020-09-27,,MGR-BU-02-16,Frankfurt
EMP-0263,BU-02,Zara White,L3,2022-03-24,2024-02-10,MGR-BU-02-11,New York
EMP-0264,BU-02,Ash White,L4,2023-09-21,2024-05-11,MGR-BU-02-02,New York
EMP-0265,BU-02,Bay White,L3,2021-04-06,2025-01-10,MGR-BU-02-05,London
EMP-0266,BU-02,Cedar White,L1,2019-07-02,2024-08-12,MGR-BU-02-12,Dublin
EMP-0267,BU-02,Devon White,L2,2021-06-20,2023-01-19,MGR-BU-02-05,London
EMP-0268,BU-02,Alex White,L2,2022-12-03,,MGR-BU-02-07,Frankfurt
